,unit,sex,age,region,year,value
210408,YR,M,Y63,EEA30_2007,2007,18.4
210464,YR,M,Y64,EEA30_2007,2007,17.7
210520,YR,M,Y65,EEA30_2007,2007,17.0
210576,YR,M,Y66,EEA30_2007,2007,16.2
210632,YR,M,Y67,EEA30_2007,2007,15.5
210688,YR,M,Y68,EEA30_2007,2007,14.8
210744,YR,M,Y69,EEA30_2007,2007,14.2
210800,YR,M,Y7,EEA30_2007,2007,69.5
210856,YR,M,Y70,EEA30_2007,2007,13.5
210912,YR,M,Y71,EEA30_2007,2007,12.9
210968,YR,M,Y72,EEA30_2007,2007,12.2
211024,YR,M,Y73,EEA30_2007,2007,11.6
211080,YR,M,Y74,EEA30_2007,2007,11.0
211136,YR,M,Y75,EEA30_2007,2007,10.4
211192,YR,M,Y76,EEA30_2007,2007,9.8
211248,YR,M,Y77,EEA30_2007,2007,9.3
211304,YR,M,Y78,EEA30_2007,2007,8.8
211360,YR,M,Y79,EEA30_2007,2007,8.3
211416,YR,M,Y8,EEA30_2007,2007,68.6
211472,YR,M,Y80,EEA30_2007,2007,7.8
211528,YR,M,Y81,EEA30_2007,2007,7.3
211584,YR,M,Y82,EEA30_2007,2007,6.9
211640,YR,M,Y83,EEA30_2007,2007,6.5
211696,YR,M,Y84,EEA30_2007,2007,6.2
211752,YR,M,Y9,EEA30_2007,2007,67.6
211808,YR,M,Y_GE85,EEA30_2007,2007,5.8
211864,YR,M,Y_LT1,EEA30_2007,2007,76.1
211920,YR,T,Y1,EEA30_2007,2007,78.5
211976,YR,T,Y10,EEA30_2007,2007,69.7
212032,YR,T,Y11,EEA30_2007,2007,68.7
212088,YR,T,Y12,EEA30_2007,2007,67.7
212144,YR,T,Y13,EEA30_2007,2007,66.7
212200,YR,T,Y14,EEA30_2007,2007,65.7
212256,YR,T,Y15,EEA30_2007,2007,64.7
212312,YR,T,Y16,EEA30_2007,2007,63.7
212368,YR,T,Y17,EEA30_2007,2007,62.7
212424,YR,T,Y18,EEA30_2007,2007,61.8
212480,YR,T,Y19,EEA30_2007,2007,60.8
212536,YR,T,Y2,EEA30_2007,2007,77.6
212592,YR,T,Y20,EEA30_2007,2007,59.8
212648,YR,T,Y21,EEA30_2007,2007,58.8
212704,YR,T,Y22,EEA30_2007,2007,57.9
212760,YR,T,Y23,EEA30_2007,2007,56.9
212816,YR,T,Y24,EEA30_2007,2007,55.9
212872,YR,T,Y25,EEA30_2007,2007,55.0
212928,YR,T,Y26,EEA30_2007,2007,54.0
212984,YR,T,Y27,EEA30_2007,2007,53.0
213040,YR,T,Y28,EEA30_2007,2007,52.1
213096,YR,T,Y29,EEA30_2007,2007,51.1
213152,YR,T,Y3,EEA30_2007,2007,76.6
213208,YR,T,Y30,EEA30_2007,2007,50.1
213264,YR,T,Y31,EEA30_2007,2007,49.2
213320,YR,T,Y32,EEA30_2007,2007,48.2
213376,YR,T,Y33,EEA30_2007,2007,47.2
213432,YR,T,Y34,EEA30_2007,2007,46.3
213488,YR,T,Y35,EEA30_2007,2007,45.3
213544,YR,T,Y36,EEA30_2007,2007,44.3
213600,YR,T,Y37,EEA30_2007,2007,43.4
213656,YR,T,Y38,EEA30_2007,2007,42.4
213712,YR,T,Y39,EEA30_2007,2007,41.5
213768,YR,T,Y4,EEA30_2007,2007,75.6
213824,YR,T,Y40,EEA30_2007,2007,40.5
213880,YR,T,Y41,EEA30_2007,2007,39.6
213936,YR,T,Y42,EEA30_2007,2007,38.6
213992,YR,T,Y43,EEA30_2007,2007,37.7
214048,YR,T,Y44,EEA30_2007,2007,36.8
214104,YR,T,Y45,EEA30_2007,2007,35.8
214160,YR,T,Y46,EEA30_2007,2007,34.9
214216,YR,T,Y47,EEA30_2007,2007,34.0
214272,YR,T,Y48,EEA30_2007,2007,33.1
214328,YR,T,Y49,EEA30_2007,2007,32.2
214384,YR,T,Y5,EEA30_2007,2007,74.6
214440,YR,T,Y50,EEA30_2007,2007,31.3
214496,YR,T,Y51,EEA30_2007,2007,30.5
214552,YR,T,Y52,EEA30_2007,2007,29.6
214608,YR,T,Y53,EEA30_2007,2007,28.7
214664,YR,T,Y54,EEA30_2007,2007,27.9
214720,YR,T,Y55,EEA30_2007,2007,27.0
214776,YR,T,Y56,EEA30_2007,2007,26.2
214832,YR,T,Y57,EEA30_2007,2007,25.3
214888,YR,T,Y58,EEA30_2007,2007,24.5
214944,YR,T,Y59,EEA30_2007,2007,23.7
215000,YR,T,Y6,EEA30_2007,2007,73.6
215056,YR,T,Y60,EEA30_2007,2007,22.9
215112,YR,T,Y61,EEA30_2007,2007,22.1
215168,YR,T,Y62,EEA30_2007,2007,21.3
215224,YR,T,Y63,EEA30_2007,2007,20.5
215280,YR,T,Y64,EEA30_2007,2007,19.7
215336,YR,T,Y65,EEA30_2007,2007,18.9
215392,YR,T,Y66,EEA30_2007,2007,18.2
215448,YR,T,Y67,EEA30_2007,2007,17.4
215504,YR,T,Y68,EEA30_2007,2007,16.6
215560,YR,T,Y69,EEA30_2007,2007,15.9
215616,YR,T,Y7,EEA30_2007,2007,72.6
215672,YR,T,Y70,EEA30_2007,2007,15.2
215728,YR,T,Y71,EEA30_2007,2007,14.5
215784,YR,T,Y72,EEA30_2007,2007,13.8
215840,YR,T,Y73,EEA30_2007,2007,13.1
215896,YR,T,Y74,EEA30_2007,2007,12.4
215952,YR,T,Y75,EEA30_2007,2007,11.8
216008,YR,T,Y76,EEA30_2007,2007,11.1
216064,YR,T,Y77,EEA30_2007,2007,10.5
216120,YR,T,Y78,EEA30_2007,2007,9.9
216176,YR,T,Y79,EEA30_2007,2007,9.4
216232,YR,T,Y8,EEA30_2007,2007,71.6
216288,YR,T,Y80,EEA30_2007,2007,8.8
216344,YR,T,Y81,EEA30_2007,2007,8.3
216400,YR,T,Y82,EEA30_2007,2007,7.8
216456,YR,T,Y83,EEA30_2007,2007,7.3
216512,YR,T,Y84,EEA30_2007,2007,6.9
216568,YR,T,Y9,EEA30_2007,2007,70.6
216624,YR,T,Y_GE85,EEA30_2007,2007,6.5
216680,YR,T,Y_LT1,EEA30_2007,2007,79.2
216736,YR,F,Y1,EEA30_2007,2006,81.4
216792,YR,F,Y10,EEA30_2007,2006,72.5
216848,YR,F,Y11,EEA30_2007,2006,71.5
216904,YR,F,Y12,EEA30_2007,2006,70.5
216960,YR,F,Y13,EEA30_2007,2006,69.5
217016,YR,F,Y14,EEA30_2007,2006,68.5
217072,YR,F,Y15,EEA30_2007,2006,67.5
217128,YR,F,Y16,EEA30_2007,2006,66.5
217184,YR,F,Y17,EEA30_2007,2006,65.5
217240,YR,F,Y18,EEA30_2007,2006,64.6
217296,YR,F,Y19,EEA30_2007,2006,63.6
217352,YR,F,Y2,EEA30_2007,2006,80.4
217408,YR,F,Y20,EEA30_2007,2006,62.6
217464,YR,F,Y21,EEA30_2007,2006,61.6
217520,YR,F,Y22,EEA30_2007,2006,60.6
217576,YR,F,Y23,EEA30_2007,2006,59.6
217632,YR,F,Y24,EEA30_2007,2006,58.6
217688,YR,F,Y25,EEA30_2007,2006,57.7
217744,YR,F,Y26,EEA30_2007,2006,56.7
217800,YR,F,Y27,EEA30_2007,2006,55.7
217856,YR,F,Y28,EEA30_2007,2006,54.7
217912,YR,F,Y29,EEA30_2007,2006,53.7
217968,YR,F,Y3,EEA30_2007,2006,79.4
218024,YR,F,Y30,EEA30_2007,2006,52.7
218080,YR,F,Y31,EEA30_2007,2006,51.8
218136,YR,F,Y32,EEA30_2007,2006,50.8
218192,YR,F,Y33,EEA30_2007,2006,49.8
218248,YR,F,Y34,EEA30_2007,2006,48.8
218304,YR,F,Y35,EEA30_2007,2006,47.8
218360,YR,F,Y36,EEA30_2007,2006,46.9
218416,YR,F,Y37,EEA30_2007,2006,45.9
218472,YR,F,Y38,EEA30_2007,2006,44.9
218528,YR,F,Y39,EEA30_2007,2006,44.0
218584,YR,F,Y4,EEA30_2007,2006,78.4
218640,YR,F,Y40,EEA30_2007,2006,43.0
218696,YR,F,Y41,EEA30_2007,2006,42.0
218752,YR,F,Y42,EEA30_2007,2006,41.1
218808,YR,F,Y43,EEA30_2007,2006,40.1
218864,YR,F,Y44,EEA30_2007,2006,39.2
218920,YR,F,Y45,EEA30_2007,2006,38.2
218976,YR,F,Y46,EEA30_2007,2006,37.3
219032,YR,F,Y47,EEA30_2007,2006,36.4
219088,YR,F,Y48,EEA30_2007,2006,35.4
219144,YR,F,Y49,EEA30_2007,2006,34.5
219200,YR,F,Y5,EEA30_2007,2006,77.4
219256,YR,F,Y50,EEA30_2007,2006,33.6
219312,YR,F,Y51,EEA30_2007,2006,32.7
219368,YR,F,Y52,EEA30_2007,2006,31.8
219424,YR,F,Y53,EEA30_2007,2006,30.9
219480,YR,F,Y54,EEA30_2007,2006,30.0
219536,YR,F,Y55,EEA30_2007,2006,29.1
219592,YR,F,Y56,EEA30_2007,2006,28.2
219648,YR,F,Y57,EEA30_2007,2006,27.3
219704,YR,F,Y58,EEA30_2007,2006,26.4
219760,YR,F,Y59,EEA30_2007,2006,25.5
219816,YR,F,Y6,EEA30_2007,2006,76.4
219872,YR,F,Y60,EEA30_2007,2006,24.7
219928,YR,F,Y61,EEA30_2007,2006,23.8
219984,YR,F,Y62,EEA30_2007,2006,22.9
220040,YR,F,Y63,EEA30_2007,2006,22.1
220096,YR,F,Y64,EEA30_2007,2006,21.2
220152,YR,F,Y65,EEA30_2007,2006,20.4
220208,YR,F,Y66,EEA30_2007,2006,19.6
220264,YR,F,Y67,EEA30_2007,2006,18.7
220320,YR,F,Y68,EEA30_2007,2006,17.9
220376,YR,F,Y69,EEA30_2007,2006,17.1
220432,YR,F,Y7,EEA30_2007,2006,75.5
220488,YR,F,Y70,EEA30_2007,2006,16.3
220544,YR,F,Y71,EEA30_2007,2006,15.5
220600,YR,F,Y72,EEA30_2007,2006,14.8
220656,YR,F,Y73,EEA30_2007,2006,14.0
220712,YR,F,Y74,EEA30_2007,2006,13.3
220768,YR,F,Y75,EEA30_2007,2006,12.6
220824,YR,F,Y76,EEA30_2007,2006,11.9
220880,YR,F,Y77,EEA30_2007,2006,11.2
220936,YR,F,Y78,EEA30_2007,2006,10.5
220992,YR,F,Y79,EEA30_2007,2006,9.9
221048,YR,F,Y8,EEA30_2007,2006,74.5
221104,YR,F,Y80,EEA30_2007,2006,9.3
221160,YR,F,Y81,EEA30_2007,2006,8.7
221216,YR,F,Y82,EEA30_2007,2006,8.2
221272,YR,F,Y83,EEA30_2007,2006,7.7
221328,YR,F,Y84,EEA30_2007,2006,7.2
221384,YR,F,Y9,EEA30_2007,2006,73.5
221440,YR,F,Y_GE85,EEA30_2007,2006,6.7
221496,YR,F,Y_LT1,EEA30_2007,2006,82.0
221552,YR,M,Y1,EEA30_2007,2006,75.2
221608,YR,M,Y10,EEA30_2007,2006,66.4
221664,YR,M,Y11,EEA30_2007,2006,65.4
221720,YR,M,Y12,EEA30_2007,2006,64.4
221776,YR,M,Y13,EEA30_2007,2006,63.4
221832,YR,M,Y14,EEA30_2007,2006,62.4
221888,YR,M,Y15,EEA30_2007,2006,61.4
221944,YR,M,Y16,EEA30_2007,2006,60.4
222000,YR,M,Y17,EEA30_2007,2006,59.5
222056,YR,M,Y18,EEA30_2007,2006,58.5
222112,YR,M,Y19,EEA30_2007,2006,57.5
222168,YR,M,Y2,EEA30_2007,2006,74.3
222224,YR,M,Y20,EEA30_2007,2006,56.6
222280,YR,M,Y21,EEA30_2007,2006,55.6
222336,YR,M,Y22,EEA30_2007,2006,54.7
222392,YR,M,Y23,EEA30_2007,2006,53.7
222448,YR,M,Y24,EEA30_2007,2006,52.7
222504,YR,M,Y25,EEA30_2007,2006,51.8
222560,YR,M,Y26,EEA30_2007,2006,50.8
222616,YR,M,Y27,EEA30_2007,2006,49.9
222672,YR,M,Y28,EEA30_2007,2006,48.9
222728,YR,M,Y29,EEA30_2007,2006,48.0
222784,YR,M,Y3,EEA30_2007,2006,73.3
222840,YR,M,Y30,EEA30_2007,2006,47.0
222896,YR,M,Y31,EEA30_2007,2006,46.0
222952,YR,M,Y32,EEA30_2007,2006,45.1
223008,YR,M,Y33,EEA30_2007,2006,44.1
223064,YR,M,Y34,EEA30_2007,2006,43.2
223120,YR,M,Y35,EEA30_2007,2006,42.2
223176,YR,M,Y36,EEA30_2007,2006,41.3
223232,YR,M,Y37,EEA30_2007,2006,40.3
223288,YR,M,Y38,EEA30_2007,2006,39.4
223344,YR,M,Y39,EEA30_2007,2006,38.5
223400,YR,M,Y4,EEA30_2007,2006,72.3
223456,YR,M,Y40,EEA30_2007,2006,37.5
223512,YR,M,Y41,EEA30_2007,2006,36.6
223568,YR,M,Y42,EEA30_2007,2006,35.7
223624,YR,M,Y43,EEA30_2007,2006,34.8
223680,YR,M,Y44,EEA30_2007,2006,33.8
223736,YR,M,Y45,EEA30_2007,2006,32.9
223792,YR,M,Y46,EEA30_2007,2006,32.0
223848,YR,M,Y47,EEA30_2007,2006,31.2
223904,YR,M,Y48,EEA30_2007,2006,30.3
223960,YR,M,Y49,EEA30_2007,2006,29.4
224016,YR,M,Y5,EEA30_2007,2006,71.3
224072,YR,M,Y50,EEA30_2007,2006,28.6
224128,YR,M,Y51,EEA30_2007,2006,27.7
224184,YR,M,Y52,EEA30_2007,2006,26.9
224240,YR,M,Y53,EEA30_2007,2006,26.1
224296,YR,M,Y54,EEA30_2007,2006,25.3
224352,YR,M,Y55,EEA30_2007,2006,24.4
224408,YR,M,Y56,EEA30_2007,2006,23.6
224464,YR,M,Y57,EEA30_2007,2006,22.9
224520,YR,M,Y58,EEA30_2007,2006,22.1
224576,YR,M,Y59,EEA30_2007,2006,21.3
224632,YR,M,Y6,EEA30_2007,2006,70.3
224688,YR,M,Y60,EEA30_2007,2006,20.5
224744,YR,M,Y61,EEA30_2007,2006,19.8
224800,YR,M,Y62,EEA30_2007,2006,19.0
224856,YR,M,Y63,EEA30_2007,2006,18.3
224912,YR,M,Y64,EEA30_2007,2006,17.5
224968,YR,M,Y65,EEA30_2007,2006,16.8
225024,YR,M,Y66,EEA30_2007,2006,16.1
225080,YR,M,Y67,EEA30_2007,2006,15.4
225136,YR,M,Y68,EEA30_2007,2006,14.7
225192,YR,M,Y69,EEA30_2007,2006,14.0
225248,YR,M,Y7,EEA30_2007,2006,69.3
225304,YR,M,Y70,EEA30_2007,2006,13.4
225360,YR,M,Y71,EEA30_2007,2006,12.7
225416,YR,M,Y72,EEA30_2007,2006,12.1
225472,YR,M,Y73,EEA30_2007,2006,11.5
225528,YR,M,Y74,EEA30_2007,2006,10.9
225584,YR,M,Y75,EEA30_2007,2006,10.3
225640,YR,M,Y76,EEA30_2007,2006,9.7
225696,YR,M,Y77,EEA30_2007,2006,9.2
225752,YR,M,Y78,EEA30_2007,2006,8.7
225808,YR,M,Y79,EEA30_2007,2006,8.2
225864,YR,M,Y8,EEA30_2007,2006,68.3
225920,YR,M,Y80,EEA30_2007,2006,7.7
225976,YR,M,Y81,EEA30_2007,2006,7.3
226032,YR,M,Y82,EEA30_2007,2006,6.8
226088,YR,M,Y83,EEA30_2007,2006,6.4
226144,YR,M,Y84,EEA30_2007,2006,6.1
226200,YR,M,Y9,EEA30_2007,2006,67.4
226256,YR,M,Y_GE85,EEA30_2007,2006,5.7
226312,YR,M,Y_LT1,EEA30_2007,2006,75.9
226368,YR,T,Y1,EEA30_2007,2006,78.4
226424,YR,T,Y10,EEA30_2007,2006,69.5
226480,YR,T,Y11,EEA30_2007,2006,68.5
226536,YR,T,Y12,EEA30_2007,2006,67.5
226592,YR,T,Y13,EEA30_2007,2006,66.5
226648,YR,T,Y14,EEA30_2007,2006,65.5
226704,YR,T,Y15,EEA30_2007,2006,64.5
226760,YR,T,Y16,EEA30_2007,2006,63.5
226816,YR,T,Y17,EEA30_2007,2006,62.5
226872,YR,T,Y18,EEA30_2007,2006,61.6
226928,YR,T,Y19,EEA30_2007,2006,60.6
226984,YR,T,Y2,EEA30_2007,2006,77.4
227040,YR,T,Y20,EEA30_2007,2006,59.6
227096,YR,T,Y21,EEA30_2007,2006,58.7
227152,YR,T,Y22,EEA30_2007,2006,57.7
227208,YR,T,Y23,EEA30_2007,2006,56.7
227264,YR,T,Y24,EEA30_2007,2006,55.8
227320,YR,T,Y25,EEA30_2007,2006,54.8
227376,YR,T,Y26,EEA30_2007,2006,53.8
227432,YR,T,Y27,EEA30_2007,2006,52.8
227488,YR,T,Y28,EEA30_2007,2006,51.9
227544,YR,T,Y29,EEA30_2007,2006,50.9
227600,YR,T,Y3,EEA30_2007,2006,76.4
227656,YR,T,Y30,EEA30_2007,2006,49.9
227712,YR,T,Y31,EEA30_2007,2006,49.0
227768,YR,T,Y32,EEA30_2007,2006,48.0
227824,YR,T,Y33,EEA30_2007,2006,47.0
227880,YR,T,Y34,EEA30_2007,2006,46.1
227936,YR,T,Y35,EEA30_2007,2006,45.1
227992,YR,T,Y36,EEA30_2007,2006,44.1
228048,YR,T,Y37,EEA30_2007,2006,43.2
228104,YR,T,Y38,EEA30_2007,2006,42.2
228160,YR,T,Y39,EEA30_2007,2006,41.3
228216,YR,T,Y4,EEA30_2007,2006,75.4
228272,YR,T,Y40,EEA30_2007,2006,40.3
228328,YR,T,Y41,EEA30_2007,2006,39.4
228384,YR,T,Y42,EEA30_2007,2006,38.5
228440,YR,T,Y43,EEA30_2007,2006,37.5
228496,YR,T,Y44,EEA30_2007,2006,36.6
228552,YR,T,Y45,EEA30_2007,2006,35.7
228608,YR,T,Y46,EEA30_2007,2006,34.8
228664,YR,T,Y47,EEA30_2007,2006,33.8
228720,YR,T,Y48,EEA30_2007,2006,32.9
228776,YR,T,Y49,EEA30_2007,2006,32.1
228832,YR,T,Y5,EEA30_2007,2006,74.4
228888,YR,T,Y50,EEA30_2007,2006,31.2
228944,YR,T,Y51,EEA30_2007,2006,30.3
229000,YR,T,Y52,EEA30_2007,2006,29.4
229056,YR,T,Y53,EEA30_2007,2006,28.6
229112,YR,T,Y54,EEA30_2007,2006,27.7
229168,YR,T,Y55,EEA30_2007,2006,26.9
229224,YR,T,Y56,EEA30_2007,2006,26.0
229280,YR,T,Y57,EEA30_2007,2006,25.2
229336,YR,T,Y58,EEA30_2007,2006,24.4
229392,YR,T,Y59,EEA30_2007,2006,23.5
229448,YR,T,Y6,EEA30_2007,2006,73.4
229504,YR,T,Y60,EEA30_2007,2006,22.7
229560,YR,T,Y61,EEA30_2007,2006,21.9
229616,YR,T,Y62,EEA30_2007,2006,21.1
229672,YR,T,Y63,EEA30_2007,2006,20.3
229728,YR,T,Y64,EEA30_2007,2006,19.6
229784,YR,T,Y65,EEA30_2007,2006,18.8
229840,YR,T,Y66,EEA30_2007,2006,18.0
229896,YR,T,Y67,EEA30_2007,2006,17.3
229952,YR,T,Y68,EEA30_2007,2006,16.5
230008,YR,T,Y69,EEA30_2007,2006,15.8
230064,YR,T,Y7,EEA30_2007,2006,72.4
230120,YR,T,Y70,EEA30_2007,2006,15.0
230176,YR,T,Y71,EEA30_2007,2006,14.3
230232,YR,T,Y72,EEA30_2007,2006,13.6
230288,YR,T,Y73,EEA30_2007,2006,13.0
230344,YR,T,Y74,EEA30_2007,2006,12.3
230400,YR,T,Y75,EEA30_2007,2006,11.7
230456,YR,T,Y76,EEA30_2007,2006,11.0
230512,YR,T,Y77,EEA30_2007,2006,10.4
230568,YR,T,Y78,EEA30_2007,2006,9.8
230624,YR,T,Y79,EEA30_2007,2006,9.3
230680,YR,T,Y8,EEA30_2007,2006,71.5
230736,YR,T,Y80,EEA30_2007,2006,8.7
230792,YR,T,Y81,EEA30_2007,2006,8.2
230848,YR,T,Y82,EEA30_2007,2006,7.7
230904,YR,T,Y83,EEA30_2007,2006,7.2
230960,YR,T,Y84,EEA30_2007,2006,6.8
231016,YR,T,Y9,EEA30_2007,2006,70.5
231072,YR,T,Y_GE85,EEA30_2007,2006,6.4
231128,YR,T,Y_LT1,EEA30_2007,2006,79.0
231184,YR,F,Y1,EEA30_2007,2005,80.9
231240,YR,F,Y10,EEA30_2007,2005,72.0
231296,YR,F,Y11,EEA30_2007,2005,71.0
231352,YR,F,Y12,EEA30_2007,2005,70.0
231408,YR,F,Y13,EEA30_2007,2005,69.0
231464,YR,F,Y14,EEA30_2007,2005,68.1
231520,YR,F,Y15,EEA30_2007,2005,67.1
231576,YR,F,Y16,EEA30_2007,2005,66.1
231632,YR,F,Y17,EEA30_2007,2005,65.1
231688,YR,F,Y18,EEA30_2007,2005,64.1
231744,YR,F,Y19,EEA30_2007,2005,63.1
231800,YR,F,Y2,EEA30_2007,2005,79.9
231856,YR,F,Y20,EEA30_2007,2005,62.1
231912,YR,F,Y21,EEA30_2007,2005,61.2
231968,YR,F,Y22,EEA30_2007,2005,60.2
232024,YR,F,Y23,EEA30_2007,2005,59.2
232080,YR,F,Y24,EEA30_2007,2005,58.2
232136,YR,F,Y25,EEA30_2007,2005,57.2
232192,YR,F,Y26,EEA30_2007,2005,56.2
232248,YR,F,Y27,EEA30_2007,2005,55.2
232304,YR,F,Y28,EEA30_2007,2005,54.3
232360,YR,F,Y29,EEA30_2007,2005,53.3
232416,YR,F,Y3,EEA30_2007,2005,79.0
232472,YR,F,Y30,EEA30_2007,2005,52.3
232528,YR,F,Y31,EEA30_2007,2005,51.3
232584,YR,F,Y32,EEA30_2007,2005,50.3
232640,YR,F,Y33,EEA30_2007,2005,49.4
232696,YR,F,Y34,EEA30_2007,2005,48.4
232752,YR,F,Y35,EEA30_2007,2005,47.4
232808,YR,F,Y36,EEA30_2007,2005,46.4
232864,YR,F,Y37,EEA30_2007,2005,45.5
232920,YR,F,Y38,EEA30_2007,2005,44.5
232976,YR,F,Y39,EEA30_2007,2005,43.5
233032,YR,F,Y4,EEA30_2007,2005,78.0
233088,YR,F,Y40,EEA30_2007,2005,42.6
233144,YR,F,Y41,EEA30_2007,2005,41.6
233200,YR,F,Y42,EEA30_2007,2005,40.6
233256,YR,F,Y43,EEA30_2007,2005,39.7
233312,YR,F,Y44,EEA30_2007,2005,38.7
233368,YR,F,Y45,EEA30_2007,2005,37.8
233424,YR,F,Y46,EEA30_2007,2005,36.9
233480,YR,F,Y47,EEA30_2007,2005,35.9
233536,YR,F,Y48,EEA30_2007,2005,35.0
233592,YR,F,Y49,EEA30_2007,2005,34.1
233648,YR,F,Y5,EEA30_2007,2005,77.0
233704,YR,F,Y50,EEA30_2007,2005,33.2
233760,YR,F,Y51,EEA30_2007,2005,32.2
233816,YR,F,Y52,EEA30_2007,2005,31.3
233872,YR,F,Y53,EEA30_2007,2005,30.4
233928,YR,F,Y54,EEA30_2007,2005,29.5
233984,YR,F,Y55,EEA30_2007,2005,28.6
234040,YR,F,Y56,EEA30_2007,2005,27.7
234096,YR,F,Y57,EEA30_2007,2005,26.9
234152,YR,F,Y58,EEA30_2007,2005,26.0
234208,YR,F,Y59,EEA30_2007,2005,25.1
234264,YR,F,Y6,EEA30_2007,2005,76.0
234320,YR,F,Y60,EEA30_2007,2005,24.2
234376,YR,F,Y61,EEA30_2007,2005,23.4
234432,YR,F,Y62,EEA30_2007,2005,22.5
234488,YR,F,Y63,EEA30_2007,2005,21.7
234544,YR,F,Y64,EEA30_2007,2005,20.8
234600,YR,F,Y65,EEA30_2007,2005,20.0
234656,YR,F,Y66,EEA30_2007,2005,19.1
234712,YR,F,Y67,EEA30_2007,2005,18.3
234768,YR,F,Y68,EEA30_2007,2005,17.5
234824,YR,F,Y69,EEA30_2007,2005,16.7
234880,YR,F,Y7,EEA30_2007,2005,75.0
234936,YR,F,Y70,EEA30_2007,2005,15.9
234992,YR,F,Y71,EEA30_2007,2005,15.1
235048,YR,F,Y72,EEA30_2007,2005,14.4
235104,YR,F,Y73,EEA30_2007,2005,13.6
235160,YR,F,Y74,EEA30_2007,2005,12.9
235216,YR,F,Y75,EEA30_2007,2005,12.2
235272,YR,F,Y76,EEA30_2007,2005,11.5
235328,YR,F,Y77,EEA30_2007,2005,10.8
235384,YR,F,Y78,EEA30_2007,2005,10.2
235440,YR,F,Y79,EEA30_2007,2005,9.5
235496,YR,F,Y8,EEA30_2007,2005,74.0
235552,YR,F,Y80,EEA30_2007,2005,8.9
235608,YR,F,Y81,EEA30_2007,2005,8.3
235664,YR,F,Y82,EEA30_2007,2005,7.8
235720,YR,F,Y83,EEA30_2007,2005,7.3
235776,YR,F,Y84,EEA30_2007,2005,6.8
235832,YR,F,Y9,EEA30_2007,2005,73.0
235888,YR,F,Y_GE85,EEA30_2007,2005,6.3
235944,YR,F,Y_LT1,EEA30_2007,2005,81.6
236000,YR,M,Y1,EEA30_2007,2005,74.8
236056,YR,M,Y10,EEA30_2007,2005,65.9
236112,YR,M,Y11,EEA30_2007,2005,65.0
236168,YR,M,Y12,EEA30_2007,2005,64.0
236224,YR,M,Y13,EEA30_2007,2005,63.0
236280,YR,M,Y14,EEA30_2007,2005,62.0
236336,YR,M,Y15,EEA30_2007,2005,61.0
236392,YR,M,Y16,EEA30_2007,2005,60.0
236448,YR,M,Y17,EEA30_2007,2005,59.0
236504,YR,M,Y18,EEA30_2007,2005,58.1
236560,YR,M,Y19,EEA30_2007,2005,57.1
236616,YR,M,Y2,EEA30_2007,2005,73.9
236672,YR,M,Y20,EEA30_2007,2005,56.2
236728,YR,M,Y21,EEA30_2007,2005,55.2
236784,YR,M,Y22,EEA30_2007,2005,54.2
236840,YR,M,Y23,EEA30_2007,2005,53.3
236896,YR,M,Y24,EEA30_2007,2005,52.3
236952,YR,M,Y25,EEA30_2007,2005,51.4
237008,YR,M,Y26,EEA30_2007,2005,50.4
237064,YR,M,Y27,EEA30_2007,2005,49.5
237120,YR,M,Y28,EEA30_2007,2005,48.5
237176,YR,M,Y29,EEA30_2007,2005,47.6
237232,YR,M,Y3,EEA30_2007,2005,72.9
237288,YR,M,Y30,EEA30_2007,2005,46.6
237344,YR,M,Y31,EEA30_2007,2005,45.6
237400,YR,M,Y32,EEA30_2007,2005,44.7
237456,YR,M,Y33,EEA30_2007,2005,43.7
237512,YR,M,Y34,EEA30_2007,2005,42.8
237568,YR,M,Y35,EEA30_2007,2005,41.8
237624,YR,M,Y36,EEA30_2007,2005,40.9
237680,YR,M,Y37,EEA30_2007,2005,39.9
237736,YR,M,Y38,EEA30_2007,2005,39.0
237792,YR,M,Y39,EEA30_2007,2005,38.1
237848,YR,M,Y4,EEA30_2007,2005,71.9
237904,YR,M,Y40,EEA30_2007,2005,37.1
237960,YR,M,Y41,EEA30_2007,2005,36.2
238016,YR,M,Y42,EEA30_2007,2005,35.3
238072,YR,M,Y43,EEA30_2007,2005,34.4
238128,YR,M,Y44,EEA30_2007,2005,33.5
238184,YR,M,Y45,EEA30_2007,2005,32.6
238240,YR,M,Y46,EEA30_2007,2005,31.7
238296,YR,M,Y47,EEA30_2007,2005,30.8
238352,YR,M,Y48,EEA30_2007,2005,29.9
238408,YR,M,Y49,EEA30_2007,2005,29.0
238464,YR,M,Y5,EEA30_2007,2005,70.9
238520,YR,M,Y50,EEA30_2007,2005,28.2
238576,YR,M,Y51,EEA30_2007,2005,27.4
238632,YR,M,Y52,EEA30_2007,2005,26.5
238688,YR,M,Y53,EEA30_2007,2005,25.7
238744,YR,M,Y54,EEA30_2007,2005,24.9
238800,YR,M,Y55,EEA30_2007,2005,24.1
238856,YR,M,Y56,EEA30_2007,2005,23.3
238912,YR,M,Y57,EEA30_2007,2005,22.5
238968,YR,M,Y58,EEA30_2007,2005,21.7
239024,YR,M,Y59,EEA30_2007,2005,20.9
239080,YR,M,Y6,EEA30_2007,2005,69.9
239136,YR,M,Y60,EEA30_2007,2005,20.1
239192,YR,M,Y61,EEA30_2007,2005,19.4
239248,YR,M,Y62,EEA30_2007,2005,18.6
